"","id","enrollment_data_score","retention_data_score","price_data_score","ratio_data_score","enrollment_trend","price_trend","retention_trend","ratio_trend","total"
"733",198808,0,1,0,0,0,0,0,0,0
"734",198835,0,1,0,0,0,0,0,0,0
"735",198862,0,1,0,1,0,0,2,0,2
"736",198899,0,1,1,0,2,2,0,0,4
"737",198950,0,0,0,0,0,0,0,0,0
"738",198969,0,1,1,0,1,0,2,0,3
"739",199032,0,1,0,0,0,0,0,0,0
"740",199069,0,1,1,0,0,2,0,0,2
"741",199209,0,1,1,0,0,2,0,1,3
"742",199272,0,1,1,0,0,0,0,1,1
"743",199306,0,1,1,0,0,0,0,0,0
"744",199412,1,0,0,0,0,0,0,0,0
"745",199458,0,1,1,0,0,2,0,0,2
"746",199582,1,1,1,0,2,0,2,0,4
"747",199607,0,0,0,0,2,0,0,0,2
"748",199643,1,1,0,0,1,0,2,0,3
"749",199698,0,1,0,1,0,0,2,2,4
"750",199847,0,0,1,0,0,2,0,0,2
"751",199865,0,1,1,0,1,0,0,0,1
"752",199962,0,0,0,0,0,0,0,0,0
"753",199971,1,1,1,1,2,2,2,0,6
"754",200156,0,1,0,0,0,0,0,0,0
"755",200217,0,0,0,0,0,0,0,0,0
"756",200484,0,1,1,0,0,0,0,0,0
"757",200527,0,1,1,0,0,0,0,0,0
"758",200554,0,1,0,0,0,0,0,0,0
"759",200785,1,1,0,1,NA,NA,NA,NA,NA
"760",200873,0,1,1,1,0,0,0,0,0
"761",201061,1,1,0,1,1,0,2,2,5
"762",201104,0,0,1,0,0,2,0,0,2
"763",201177,0,0,0,1,NA,NA,NA,NA,NA
"764",201195,0,0,0,0,0,0,0,0,0
"765",201371,0,0,0,0,2,0,0,0,2
"766",201548,0,0,0,0,0,0,0,0,0
"767",201645,0,0,0,0,0,0,0,0,0
"768",201654,0,0,0,0,0,0,0,0,0
"769",201821,0,0,0,1,NA,NA,NA,NA,NA
"770",201858,0,1,0,0,0,0,2,0,2
"771",201964,0,1,1,0,0,2,0,0,2
"772",202046,0,0,1,0,0,0,0,0,0
"773",202073,0,0,1,0,0,0,0,0,0
"774",202170,0,0,0,0,1,0,0,0,1
"775",202480,0,0,0,0,0,0,0,0,0
"776",202514,1,1,0,0,2,0,0,0,2
"777",202523,0,0,0,0,0,0,0,0,0
"778",202763,0,0,0,0,0,0,0,0,0
"779",202806,1,1,0,0,2,0,2,0,4
"780",202903,1,0,0,1,NA,NA,NA,NA,NA
"781",202912,0,0,0,0,NA,NA,NA,NA,NA
"782",203085,0,1,0,0,0,0,0,0,0
"783",203128,1,0,0,0,2,0,0,0,2
"784",203368,0,0,0,0,0,0,0,0,0
"785",203535,0,0,1,0,0,0,0,0,0
"786",203544,1,1,1,1,NA,NA,NA,NA,NA
"787",203580,0,1,1,0,0,0,0,0,0
"788",203757,1,1,0,0,1,0,0,0,1
"789",203775,0,0,0,0,1,0,0,0,1
"790",203845,1,0,0,0,2,0,0,0,2
"791",203960,0,1,1,0,0,0,0,0,0
"792",204176,0,0,1,1,NA,NA,NA,NA,NA
"793",204185,0,0,0,0,0,0,0,0,0
"794",204194,0,0,0,0,0,0,0,0,0
"795",204200,0,0,1,0,0,0,0,0,0
"796",204264,0,0,0,0,1,0,0,0,1
"797",204468,1,1,1,0,2,0,0,0,2
"798",204486,1,1,1,1,NA,NA,NA,NA,NA
"799",204501,0,0,0,0,0,0,0,0,0
"800",204617,1,1,0,0,2,0,0,0,2
"801",204635,0,0,1,0,0,1,0,0,1
"802",204909,0,0,0,0,1,0,0,0,1
"803",204936,0,0,0,0,0,0,0,0,0
"804",205027,0,0,0,0,0,0,0,0,0
"805",205124,0,0,0,1,0,0,0,2,2
"806",205203,0,1,0,0,1,0,2,0,3
"807",205957,0,0,0,0,0,0,0,0,0
"808",206048,1,1,1,0,2,2,0,0,4
"809",206154,1,0,1,1,NA,NA,NA,NA,NA
"810",206279,1,1,0,0,2,0,0,0,2
"811",206330,1,1,0,1,NA,NA,NA,NA,NA
"812",206349,0,0,1,0,0,0,0,0,0
"813",206437,0,0,0,0,1,0,0,0,1
"814",206491,1,1,1,0,0,2,2,1,5
"815",206507,0,0,0,0,0,0,0,0,0
"816",206525,0,0,1,0,0,2,0,0,2
"817",206589,0,0,0,0,0,0,0,0,0
"818",206622,0,0,0,0,0,0,0,0,0
"819",206817,1,1,0,0,1,0,2,0,3
"820",206835,0,1,0,0,0,0,2,0,2
"821",206862,0,1,1,0,0,2,0,0,2
"822",207157,0,1,0,0,0,0,2,0,2
"823",207324,0,0,0,0,0,0,0,0,0
"824",207403,0,0,0,0,0,0,0,0,0
"825",207458,0,0,0,0,0,0,0,0,0
"826",207582,0,0,1,0,0,0,0,0,0
"827",207856,1,1,1,1,2,2,2,2,8
"828",207971,0,0,0,0,0,0,0,0,0
"829",208488,0,0,0,1,0,0,0,2,2
"830",208725,1,1,0,0,2,0,0,0,2
"831",208822,0,0,0,0,0,0,0,0,0
"832",209056,0,0,0,0,0,0,0,0,0
"833",209065,0,0,0,0,2,0,0,0,2
"834",209108,1,1,0,0,2,0,2,0,4
"835",209241,1,0,0,1,NA,NA,NA,NA,NA
"836",209287,1,1,0,0,0,0,0,0,0
"837",209409,0,1,0,0,0,0,0,1,1
"838",209533,1,1,0,1,2,0,2,2,6
"839",209603,0,1,0,0,0,0,0,1,1
"840",209612,0,0,0,0,0,0,0,0,0
"841",209825,0,0,0,0,0,0,0,0,0
"842",209922,0,0,1,0,0,0,0,0,0
"843",210304,1,1,0,0,2,0,0,0,2
"844",210331,1,0,0,0,1,0,0,0,1
"845",210401,1,0,0,0,2,0,0,0,2
"846",210492,1,0,0,1,NA,NA,NA,NA,NA
"847",210571,0,0,1,0,0,2,0,0,2
"848",210669,0,0,0,0,1,0,0,0,1
"849",210739,0,0,0,0,0,0,0,0,0
"850",210775,0,0,1,0,0,0,0,0,0
"851",211024,1,0,0,0,2,0,0,0,2
"852",211088,0,0,0,0,0,0,0,1,1
"853",211273,0,0,0,0,0,0,0,0,0
"854",211291,0,0,0,1,NA,NA,NA,NA,NA
"855",211352,0,0,1,0,0,2,0,0,2
"856",211431,0,0,0,0,0,0,0,0,0
"857",211440,0,0,1,0,0,1,0,0,1
"858",211468,0,0,1,0,0,0,0,0,0
"859",211556,0,0,1,0,0,0,0,0,0
"860",211583,1,0,0,0,1,0,0,0,1
"861",211893,0,0,1,0,1,0,0,0,1
"862",211981,0,0,0,0,0,0,0,0,0
"863",212009,0,0,0,0,0,0,0,0,0
"864",212054,0,0,0,0,0,0,0,0,0
"865",212106,0,0,0,0,0,0,0,0,0
"866",212133,1,0,0,0,2,0,0,0,2
"867",212197,0,0,0,0,2,0,0,0,2
"868",212577,0,0,1,0,0,0,0,0,0
"869",212601,0,0,0,0,0,0,0,0,0
"870",212656,0,0,0,0,0,0,0,0,0
"871",212674,0,0,0,0,0,0,0,0,0
"872",212805,0,0,0,0,0,0,0,0,0
"873",212832,1,0,0,0,0,0,0,0,0
"874",212911,0,0,1,0,0,0,0,0,0
"875",212984,0,0,0,0,0,0,0,0,0
"876",213011,1,0,0,0,2,0,0,0,2
"877",213251,0,0,0,0,0,0,0,0,0
"878",213303,0,0,0,0,0,0,0,0,0
"879",213321,0,0,0,0,0,0,0,0,0
"880",213358,0,0,0,0,0,0,0,0,0
"881",213367,0,0,0,0,0,0,0,0,0
"882",213376,0,1,0,1,NA,NA,NA,NA,NA
"883",213385,0,0,1,0,0,0,0,0,0
"884",213400,0,0,1,0,0,0,0,1,1
"885",213507,0,0,0,0,0,0,0,0,0
"886",213543,0,0,0,0,0,0,0,0,0
"887",213668,1,0,1,0,2,2,0,0,4
"888",213774,1,1,1,0,2,2,0,0,4
"889",213826,0,0,0,0,1,0,0,0,1
"890",213987,1,0,1,0,2,2,0,0,4
"891",213996,0,0,0,0,0,0,0,0,0
"892",214069,0,0,0,0,0,0,0,0,0
"893",214148,0,0,1,0,0,0,0,0,0
"894",214157,0,0,1,0,0,0,0,0,0
"895",214166,1,1,0,0,2,0,0,0,2
"896",214175,0,0,0,0,0,0,0,0,0
"897",214272,1,0,1,0,2,2,0,0,4
"898",214883,1,1,1,0,2,2,0,0,4
"899",214971,0,0,0,0,0,0,0,0,0
"900",215053,0,0,0,0,0,0,0,0,0
"901",215062,0,0,0,0,0,0,0,0,0
"902",215099,1,0,0,0,2,0,0,0,2
"903",215105,0,0,0,0,0,0,0,0,0
"904",215114,0,0,1,0,0,0,0,0,0
"905",215132,1,0,1,0,2,0,0,0,2
"906",215415,0,0,0,1,NA,NA,NA,NA,NA
"907",215442,0,0,0,0,0,0,0,0,0
"908",215655,0,0,0,0,0,0,0,0,0
"909",215691,0,0,1,0,0,2,0,0,2
"910",215743,0,0,0,0,1,0,0,0,1
"911",215770,0,0,1,0,0,0,0,0,0
"912",215798,0,0,0,0,0,0,0,0,0
"913",215929,0,0,0,0,0,0,0,0,0
"914",215947,0,0,0,0,0,0,0,0,0
"915",216047,0,0,0,0,0,0,0,0,0
"916",216278,0,0,0,0,0,0,0,0,0
"917",216287,0,0,1,0,0,1,0,0,1
"918",216311,0,0,1,1,NA,NA,NA,NA,NA
"919",216357,1,1,0,0,2,0,0,0,2
"920",216366,0,0,0,0,NA,NA,NA,NA,NA
"921",216524,0,0,0,0,1,0,0,0,1
"922",216542,1,0,1,0,2,0,0,0,2
"923",216597,0,0,0,0,0,0,0,0,0
"924",216667,0,0,0,0,0,0,0,0,0
"925",216694,0,0,0,0,0,0,0,0,0
"926",216807,0,0,0,0,0,0,0,0,0
"927",216852,0,0,0,0,0,0,0,0,0
"928",216931,0,0,0,0,0,0,0,0,0
"929",217013,0,0,0,0,0,0,0,1,1
"930",217040,0,0,1,1,NA,NA,NA,NA,NA
"931",217059,1,0,0,0,2,0,0,0,2
"932",217156,0,0,1,0,0,0,0,0,0
"933",217165,0,0,0,0,0,0,0,0,0
"934",217235,1,0,0,0,2,0,0,0,2
"935",217305,0,0,0,0,NA,NA,NA,NA,NA
"936",217402,0,0,0,0,0,0,0,0,0
"937",217493,0,0,1,0,0,0,0,0,0
"938",217518,0,0,0,0,0,0,0,0,0
"939",217536,0,0,0,0,0,0,0,0,0
"940",217606,0,0,1,0,0,0,0,0,0
"941",217624,1,1,0,1,NA,NA,NA,NA,NA
"942",217633,0,0,0,0,0,0,0,0,0
"943",217688,0,0,0,0,0,0,0,0,0
"944",217721,1,1,0,0,2,0,0,0,2
"945",217749,0,0,1,1,NA,NA,NA,NA,NA
"946",217776,0,0,0,0,0,0,0,0,0
"947",217873,0,0,0,0,0,0,0,0,0
"948",217891,0,0,0,0,0,0,2,0,2
"949",217907,0,1,0,0,0,0,2,0,2
